id,timestamp,forceX,forceY,forceZ,posX,posY,posZ
76245,1554299463830,0,-0.3999999999990279,4.699999000000081,340.3651430190362,-323.7375341495435,84.40769221637154
76119,1554299452628,0,0,0,340.2319545509409,-323.4894313403333,93.97714075592437
76120,1554299452668,0.2000000000000001,-0.29999999999999993,6.201705815556126e-14,340.2414416413193,-323.50718135045804,94.03806226334186
76121,1554299452764,0.2,0.09999999999995864,-0.2000000000000207,340.189222926093,-323.4970883702315,93.74741363829396
76122,1554299452867,0.2,0.19999999999997933,-0.10000000000004138,340.2392110240862,-323.4863569991708,93.31358476422828
76123,1554299452964,0.2000000000000001,-0.10000000000002066,-0.0999999999999793,340.21024496423354,-323.5273148072371,92.76939070434324
76124,1554299453068,0.3,-6.204688455732632e-14,-0.3,340.18988620446135,-323.5036592815267,92.2243924442106
76125,1554299453164,0.2,-0.09999999999995864,0.1999990000000207,340.2030472938489,-323.4904639797526,91.7555464984554
76126,1554299453268,0.20000000000000007,0,0,340.23776309659183,-323.5540566906808,91.29342295568684
76127,1554299453364,0.2,2.06821097133202e-14,0.099999,340.2071624609343,-323.5102399043517,90.79172784094044
76128,1554299453468,0.2000000000000001,-0.09999999999999998,2.067235271852042e-14,340.2055768253544,-323.50557645466586,90.29187445856677
76129,1554299453563,0.2000000000000001,6.201685143203408e-14,0.299999,340.2336280859353,-323.4941312462755,89.78095138370686
76130,1554299453668,0.2,8.27290159547984e-14,0.399999,340.22518576325814,-323.50052995661474,89.32177968277239
76131,1554299453764,0.2,-1.2409363901039197e-13,-0.6,340.21214394245345,-323.5016821032754,88.79931235647398
76132,1554299453867,0.2,-4.136465475701457e-14,-0.2,340.23485470699217,-323.5230763142418,88.3170123921894
76133,1554299453964,0.2000000000000001,0,0,340.22725546118807,-323.53986064672927,87.87370201894653
76134,1554299454068,0.09999900000000005,-2.067235271852042e-14,-0.09999999999999998,340.2664348187463,-323.54116746432527,87.37609506857174
76135,1554299454164,0.2000000000000001,0,0,340.2530345533194,-323.5849653134296,86.92070096069851
76136,1554299454268,0.20000000000000007,-8.272928782998569e-14,-0.4,340.2253697264382,-323.5327997729895,86.38392606276621
76137,1554299454364,0.09999900000000005,-0.10000000000008266,-0.39999999999997926,340.22758635394644,-323.55156858023327,85.88875923148207
76138,1554299454468,0.099999,0,0,340.2582147404968,-323.55411673068926,85.3874712490775
76139,1554299454563,0.099999,-0.09999999999997931,0.09999900000002068,340.25637806275466,-323.5957467824413,84.95637784791812
76140,1554299454668,-0.1999990000000001,-0.3999999999997724,1.0999990000000823,340.3002945892606,-323.64768809066084,84.51984402492279
76141,1554299454716,0,-0.3999999999990693,4.500000000000083,340.33812707869464,-323.72602360032045,84.43126191640322
76015,1554299443503,0,0,0,340.25948638735235,-323.5011135979358,94.0237116463632
76016,1554299443558,0.2000000000000001,0.20000000000014467,0.6999999999999585,340.20827780196964,-323.4756657962709,93.95954050628843
76017,1554299443663,0.10000000000000007,0.09999999999999998,-2.068230027345297e-14,340.205060001987,-323.4377507352817,93.6269040201358
76018,1554299443759,0.10000000000000003,0.10000000000008266,0.3999989999999792,340.2447019416848,-323.5122644932269,93.2265942741634
76019,1554299443862,0.1,0.09999999999995864,-0.2000000000000207,340.259665857023,-323.5176182680482,92.73372655218536
76020,1554299443959,0.2,8.272910269075535e-14,0.399999,340.2408044594109,-323.5409140687472,92.29045398169986
76021,1554299444063,0.10000000000000003,-6.201685143203408e-14,-0.299999,340.2298638159491,-323.51026059283686,91.70208448098867
76022,1554299444159,0.10000000000000003,0.0999999999999586,-0.20000000000002063,340.2599930163141,-323.5381979017882,91.25769220609864
76023,1554299444263,0.2000000000000001,0,0,340.2285586362658,-323.5030409063945,90.72436060980424
76024,1554299444359,0,-4.136463307297112e-14,-0.2,340.2495470068864,-323.5034050149317,90.2620303644502
76025,1554299444463,0,0.0999999999999793,-0.10000000000002066,340.25095114328843,-323.51673713183783,89.74586067603566
76026,1554299444558,0,0,0,340.2468941454784,-323.51695025773046,89.27107483761671
76027,1554299444663,0.10000000000000003,2.0682327378507286e-14,0.09999999999999998,340.2661831911404,-323.53353899090246,88.81332732356267
76028,1554299444759,0.2,0.09999999999995864,-0.2000000000000207,340.2610764830565,-323.5033630354994,88.26306083156832
76029,1554299444862,0,6.204671026033456e-14,0.299999,340.26439465100464,-323.522387989732,87.79486403432429
76030,1554299444959,0.1,-2.0682284010420388e-14,-0.1,340.28618962355813,-323.56466918801755,87.33198628171793
76031,1554299445063,0.10000000000000003,0,0,340.2497824318765,-323.5305579855238,86.79503528511842
76032,1554299445159,0.10000000000000007,0.0999999999999793,-0.10000000000002066,340.27178386185585,-323.5193783487221,86.33368147582759
76033,1554299445263,0.10000000000000003,0.09999999999993792,-0.29999900000002067,340.28145536969333,-323.5659498085555,85.84811722158686
76034,1554299445359,0.10000000000000003,4.134470543704084e-14,0.2,340.2393264601969,-323.507182341027,85.28905985037846
76035,1554299445463,0,2.0682218958290038e-14,0.09999999999999998,340.3096450201584,-323.5712750929076,84.88492725410943
76036,1554299445558,0,1.4477613986124684e-13,0.6999999999999998,340.3554098839312,-323.64076814164946,84.49610726995641
76037,1554299445599,-0.09999900000000005,-0.1999999999991106,4.300000000000041,340.3502509044339,-323.7143254826143,84.41392201618427
75911,1554299434560,0,0,0,340.2506374811383,-323.4665454830132,93.9599852281488
75912,1554299434649,0.2,-0.19999899999997933,0.10000000000004138,340.1969870938125,-323.47932394496667,93.93502939734566
75914,1554299434745,0.1,0.10000000000006208,0.2999999999999792,340.21241586694987,-323.4804700488698,93.5749119554175
75915,1554299434848,0.1,-0.09999999999991728,0.3999990000000207,340.2192962478792,-323.44061541173073,93.017419052601
75916,1554299434945,0.1,4.1364546336797324e-14,0.2,340.22092880548246,-323.5099820064044,92.56746885461035
75917,1554299435049,0.10000000000000003,0,0,340.2423164233718,-323.5236293828292,92.09554079241092
75918,1554299435145,0.1,-0.09999999999993796,0.3000000000000207,340.26004988858176,-323.54365115303096,91.61495339477864
75919,1554299435249,0.1,-0.09999999999997931,0.10000000000002068,340.2338783983925,-323.5400086214053,91.08956352035756
75920,1554299435345,0.1,1.0341163689253644e-13,0.5,340.21924846656225,-323.5629399454472,90.6578572897012
75921,1554299435449,0,8.272910269075535e-14,0.399999,340.2572152043076,-323.5375949771177,90.1234610709799
75922,1554299435544,0.10000000000000003,2.0682321957496422e-14,0.1,340.22382175977856,-323.5255084843252,89.62205073385083
75923,1554299435649,0,-0.09999999999991728,0.3999990000000207,340.21494361290354,-323.5501743465053,89.11496091397892
75924,1554299435745,0.2000000000000001,0,0,340.23656595352026,-323.5503032964023,88.67916456776717
75925,1554299435848,0.1,-0.09999999999991724,0.3999990000000208,340.2350520261892,-323.52244710683215,88.11107706548823
75926,1554299435945,0.10000000000000003,-0.09999999999987588,0.6000000000000205,340.258020027821,-323.5291629458701,87.66204001950054
75927,1554299436049,0.10000000000000003,2.0682305694463835e-14,0.09999999999999998,340.2670745631643,-323.5659157179214,87.16058277126764
75928,1554299436145,-0.099999,2.06823111154747e-14,0.1,340.23575769179774,-323.5368679754233,86.6811882780351
75929,1554299436249,0.1,8.27290159547984e-14,0.399999,340.2366169948739,-323.5564295080668,86.14861985132502
75930,1554299436345,0.2000000000000001,1.240939642710437e-13,0.5999999999999999,340.238674590981,-323.59968093546246,85.7317252534559
75931,1554299436449,0,-0.09999999999999998,2.068231653648556e-14,340.2098465044405,-323.5756054681964,85.16830555182322
75932,1554299436544,0,1.0341163689253643e-13,0.5,340.26051491882265,-323.6197284491111,84.77014698656737
75933,1554299436657,-0.299999,-0.2999999999990072,4.800000000000061,340.3232415142696,-323.7845654758677,84.47817814486847
75934,1554299436649,-0.09999900000000007,-0.29999999999919325,3.9000000000000608,340.32418689803376,-323.73677680820185,84.44371274395643
75807,1554299425577,0,0,0,340.2403724917426,-323.5144421765058,93.9972818905816
75808,1554299425585,0.1,8.272912437474458e-14,0.399999,340.2467657249255,-323.4970478086437,94.01490819196232
75809,1554299425690,-0.099999,-0.09999899999981383,0.8999990000000206,340.2163650069238,-323.4673441118761,93.90303867890172
75810,1554299425785,0.3000000000000001,0.20000000000008264,0.3999989999999585,340.2136159883511,-323.4875528566313,93.4763002371154
75811,1554299425889,0.1,0.10000000000008272,0.3999989999999793,340.21546665174213,-323.5117197729109,92.92647067982136
75812,1554299425985,0.2000000000000001,1.240341163111225e-13,0.5999999999999999,340.22920549334304,-323.5052321383645,92.45360598362248
75813,1554299426089,0.3000000000000001,0.100000000000062,0.2999989999999793,340.24846940261415,-323.53015775869085,91.9966376655124
75814,1554299426185,0.1,0.10000000000004138,0.19999999999997933,340.26795904575886,-323.53833859918404,91.52729996034604
75815,1554299426289,0.20000000000000012,8.27290810067661e-14,0.3999989999999999,340.2371348168801,-323.5085191518729,90.95851041843214
75816,1554299426385,-0.09999900000000005,0.10000000000002066,0.0999999999999793,340.2465991330099,-323.5403774736555,90.50516081367071
75817,1554299426489,0.1,0.10000000000008272,0.3999989999999793,340.24365393663726,-323.53629436758,89.99039785387191
75818,1554299426585,-0.099999,0.09999999999997936,-0.10000000000002064,340.2424870332692,-323.51985115953465,89.51277160788187
75819,1554299426690,0.1,1.6545861902805824e-13,0.8,340.2416883679175,-323.4975365292634,88.95821431831469
75820,1554299426785,0.10000000000000003,1.240939642710437e-13,0.5999999999999999,340.2273699772126,-323.47770326475194,88.45209187532873
75821,1554299426889,0.2,2.0682332799518148e-14,0.1,340.2841737416744,-323.5268789327935,88.01641526208878
75822,1554299426985,-0.099999,8.272910269075535e-14,0.399999,340.2568514120288,-323.55160895804784,87.54571557934437
75823,1554299427089,0.1,0.10000000000004136,0.19999999999997944,340.2632588618855,-323.57273362246,87.04779535827834
75824,1554299427185,0,0.20000000000004137,0.19999999999995863,340.27032209954115,-323.5212115702891,86.59255996124956
75825,1554299427289,0,0.10000000000010334,0.4999999999999792,340.2379083631188,-323.5160702590756,86.00044669281476
75826,1554299427385,-0.09999900000000007,2.0682321957496422e-14,0.09999999999999998,340.2664488340002,-323.52574499837186,85.5650762094405
75827,1554299427489,0.1,0.10000000000008272,0.3999989999999793,340.2910271197701,-323.5259202725325,85.07066424513765
75828,1554299427585,0.10000000000000003,2.067235271852042e-14,0.09999999999999998,340.27672375027566,-323.5753275951809,84.59072963052553
75829,1554299427665,-0.29999900000000024,-0.2999999999990485,4.60000000000006,340.3739152280987,-323.6949474725414,84.43264819892643
75702,1554299416417,0,0,0,340.2443892741496,-323.5189400221312,93.99521536945689
75703,1554299416449,0.3000000000000001,-0.19999900000008264,-0.3999989999999585,340.21849686886617,-323.5128062261477,94.02006905580562
75704,1554299416545,0,0.09999999999999998,-2.067235271852042e-14,340.1633913190375,-323.4657198102146,93.71675055600208
75705,1554299416649,0,6.201685143203408e-14,0.299999,340.22121512787527,-323.5161481943516,93.37682892617812
75706,1554299416745,0.10000000000000003,8.268920415055447e-14,0.3999989999999999,340.2228166866764,-323.54001062975567,92.86238685785784
75707,1554299416849,0,-0.199999,4.1364426249805754e-14,340.2046730622716,-323.4938138236656,92.2759254714452
75708,1554299416945,0.3000000000000001,6.201685143203408e-14,0.299999,340.2215256234402,-323.4859154181196,91.82223354838492
75709,1554299417049,0.1,1.0341142005210188e-13,0.5,340.243157008022,-323.5683788351942,91.38937833963617
75710,1554299417145,0.10000000000000007,-2.068230027345297e-14,-0.09999999999999998,340.23379712861504,-323.507415867336,90.87337188789256
75711,1554299417249,0,-0.09999999999993794,0.29999900000002067,340.2104696900146,-323.51078074174643,90.31821007246748
75712,1554299417345,0.3000000000000001,4.134449871351365e-14,0.19999899999999995,340.2202148261085,-323.538616599542,89.89360368874603
75713,1554299417449,0,-0.1999989999999586,0.1999990000000413,340.23747901355296,-323.5477425140569,89.4066864633892
75714,1554299417545,0.10000000000000003,-0.09999999999987588,0.5999990000000205,340.19852188772273,-323.53126159720654,88.861733327681
75715,1554299417649,0,-0.1000000000001034,-0.4999999999999792,340.2318116081476,-323.5304642994949,88.3700865712988
75716,1554299417745,0.1,-0.0999999999998966,0.5000000000000207,340.2221040854805,-323.5262179239591,87.88161344892262
75717,1554299417849,0,0,0,340.2459471751624,-323.56705404403846,87.42679418944196
75718,1554299417945,0,0,0,340.23173758681173,-323.5346808702721,86.91930268136447
75719,1554299418049,0,-0.09999999999997931,0.10000000000002068,340.23992925458293,-323.5438437004251,86.4375418073616
75720,1554299418145,0,-0.1999989999999586,0.1999990000000413,340.22524594436044,-323.52333496909785,85.88401211110596
75721,1554299418249,0,-0.10000000000004136,-0.19999999999997928,340.24292877040915,-323.5748888989014,85.43952086530155
75722,1554299418345,0.2,-0.1,2.0682305694463835e-14,340.2477173141897,-323.5982348415105,84.98545336564153
75723,1554299418449,0,2.067235271852042e-14,0.09999999999999998,340.26114569039606,-323.5792374410698,84.47061041983788
75724,1554299418513,-0.4,-0.49999999999913136,4.200000000000103,340.3368764573397,-323.7348416469743,84.3970628142377
75598,1554299407455,0,0,0,340.2418401278705,-323.487593334756,93.98613479496952
75599,1554299407511,0.2,0.20000000000020685,0.9999989999999586,340.2218802784916,-323.4747413436902,93.98028359674692
75600,1554299407607,0.2,-0.09999999999987592,0.5999990000000206,340.21213680473363,-323.476132455377,93.71174432279948
75601,1554299407711,0.10000000000000003,6.204671026033456e-14,0.299999,340.21784549506884,-323.5351274949681,93.2321234353842
75602,1554299407807,0.20000000000000007,-0.09999999999989656,0.5000000000000207,340.2315214013148,-323.50826526250034,92.71783548259616
75603,1554299407911,0.1,-0.09999999999993796,0.2999990000000207,340.23313189036867,-323.52455593674426,92.21982784860278
75604,1554299408007,0,2.0672145994993233e-14,0.09999899999999998,340.20569744301235,-323.51594830784944,91.6980555899026
75605,1554299408111,0.10000000000000003,1.240339095875953e-13,0.5999989999999998,340.24697951265887,-323.5637233780205,91.2495457228349
75606,1554299408207,0,0.10000000000010334,0.4999999999999792,340.2364277747703,-323.49343573624304,90.71436194281158
75607,1554299408311,0,-0.19999899999985524,0.6999990000000414,340.2210892876939,-323.5035632191301,90.18605441704696
75608,1554299408407,0.2000000000000001,-0.09999999999989662,0.5000000000000205,340.2211388419116,-323.49331433525833,89.73270826376539
75609,1554299408511,0.1,0,0,340.2250733799133,-323.5261142204987,89.22193563986217
75610,1554299408607,0,-0.0999999999999586,0.19999900000002063,340.2152410858002,-323.4872628116464,88.75358731394017
75611,1554299408711,0.1,-0.09999999999987592,0.5999990000000206,340.2421816251752,-323.553243497404,88.27664277243765
75612,1554299408807,0.1,-0.09999999999987592,0.5999990000000206,340.23520619967604,-323.51894212231224,87.76116194743203
75613,1554299408911,0.10000000000000003,1.240339095875953e-13,0.5999989999999998,340.2675369699884,-323.5831827615705,87.30388467889888
75614,1554299409007,0.10000000000000003,1.240935948177151e-13,0.5999989999999998,340.2267759463958,-323.52210946943313,86.7739757005381
75615,1554299409111,0,-0.0999999999998966,0.5000000000000207,340.23565088400136,-323.5265132391126,86.28572373753732
75616,1554299409207,0.10000000000000003,2.06821097133202e-14,0.09999899999999998,340.2621346222716,-323.5315586573494,85.8339280631747
75617,1554299409311,0.1,-0.09999999999983454,0.7999990000000207,340.2385513876787,-323.52971052928086,85.2971509881866
75618,1554299409407,0.1,1.4477600893223356e-13,0.699999,340.2261482725016,-323.58086647263224,84.82489694783332
75619,1554299409511,0.4000000000000002,-0.1999989999992971,3.4000000000000403,340.3013783481844,-323.6878068430519,84.48150510758387
75620,1554299409527,-0.299999,-0.2999999999991313,4.199999000000062,340.32015389312284,-323.7123399594308,84.45445338533759
75494,1554299398416,0,0,0,340.2252097767316,-323.48376805558627,93.95351701832888
75495,1554299398497,0.2,0.1,-2.068228401042038e-14,340.2122783518892,-323.4601276771398,93.8755899826246
75496,1554299398592,0.3,-8.272895090283066e-14,-0.399999,340.23941464009044,-323.4478600695958,93.53812366275038
75497,1554299398697,0.4000000000000002,0.0999999999999586,-0.20000000000002063,340.2333436270304,-323.46932473504484,93.03962131492564
75498,1554299398793,0.2000000000000001,0.09999999999987588,-0.6000000000000205,340.2554838859485,-323.48036616379164,92.57812372245108
75499,1554299398896,0.3000000000000001,0.0999999999999173,-0.3999990000000205,340.2613246517155,-323.52220769952413,92.11014526514514
75500,1554299398993,0.09999900000000005,-4.136461138892768e-14,-0.2,340.2606159739194,-323.50594092694683,91.5705655628401
75501,1554299399097,0.20000000000000012,-8.27290810067661e-14,-0.3999989999999999,340.272366119929,-323.52661237278284,91.11032282794312
75502,1554299399193,0.2000000000000001,-1.240341163111225e-13,-0.5999999999999999,340.2495918666409,-323.50382476003875,90.61003210536458
75503,1554299399297,0.2000000000000001,0.0999999999999173,-0.3999990000000205,340.2763875416945,-323.5276609686545,90.13922146231884
75504,1554299399393,0.2,-4.1364568020840775e-14,-0.2,340.2565923698008,-323.50186387272964,89.62016208362627
75505,1554299399497,0.3000000000000001,0.09999999999989662,-0.5000000000000205,340.27264564811213,-323.50776197717937,89.11128962755707
75506,1554299399592,0.09999900000000005,-4.134470543704084e-14,-0.2,340.27053893520343,-323.51133541538405,88.65517325775332
75507,1554299399697,0.099999,-1.4477629164955098e-13,-0.7,340.2654091915188,-323.49820378482667,88.11007369462021
75508,1554299399793,0.2000000000000001,0.09999999999999998,-2.067235271852042e-14,340.2866227139191,-323.51358165006474,87.67628505624039
75509,1554299399896,0.3,0.09999999999995864,-0.2000000000000207,340.2898181533367,-323.5336782548538,87.183614887967
75510,1554299399993,0.2000000000000001,0.09999999999991724,-0.3999990000000206,340.26525855957743,-323.47196709252864,86.63202041086873
75511,1554299400097,0,-2.0682305694463835e-14,-0.1,340.2746652071338,-323.55690260415224,86.19328464203713
75512,1554299400193,0.2,0.09999999999993796,-0.3000000000000207,340.2987272415589,-323.5811616456158,85.73195059400982
75513,1554299400297,0.2,-6.204698213552182e-14,-0.3,340.2624784395362,-323.51951415341574,85.17000039778425
75514,1554299400393,0.2,-6.20469170833915e-14,-0.3,340.29946066958854,-323.5696435871183,84.7555415778064
75515,1554299400488,-0.3000000000000001,-0.2999999999988629,5.500000000000061,340.39490029687346,-323.7165794788527,84.55555668966386
75391,1554299389623,0,0,0,340.23885065492385,-323.5063825744579,93.98920609231811
75392,1554299389631,0.2,-0.10000000000012411,-0.5999999999999792,340.2232885650622,-323.52837031875123,94.03002720601918
75393,1554299389736,0.2,-0.10000000000004138,-0.19999999999997933,340.202594566103,-323.51381262128365,93.88264517166844
75394,1554299389831,0.2,-1.24093834166783e-13,-0.6,340.2220122557633,-323.49187223494823,93.49296277297884
75395,1554299389935,0.09999900000000005,-1.6537882174816333e-13,-0.7999999999999998,340.22208450448335,-323.5335808523964,92.9857508762571
75396,1554299390031,0.2,-4.136461138892765e-14,-0.2,340.21939410905503,-323.5071632966372,92.4679437071164
75397,1554299390135,0.4,-0.10000000000006204,-0.2999999999999793,340.23531678529986,-323.518479619828,91.94825825385658
75398,1554299390231,0.099999,-0.10000000000010342,-0.4999999999999793,340.2520025641843,-323.60606082756675,91.5579765173302
75399,1554299390335,0.099999,-0.1000000000001034,-0.4999999999999794,340.24421612538094,-323.5310530220911,91.00500463058896
75400,1554299390431,0.3,-1.6545827208336303e-13,-0.8,340.22450563478475,-323.5433099212754,90.52725850576353
75401,1554299390535,0.3000000000000001,-6.201705815556126e-14,-0.29999999999999993,340.2433670599232,-323.57073386393785,90.09193443173312
75402,1554299390631,0.2,-0.0999999999999174,0.3999990000000207,340.22565840551675,-323.52533427652577,89.5494105592855
75403,1554299390736,0.3000000000000001,-0.10000000000006204,-0.2999999999999792,340.2416141856735,-323.5684999063441,89.06596857199764
75404,1554299390831,0.09999900000000005,-4.136461138892768e-14,-0.2,340.245199076528,-323.5462104791239,88.52719247111222
75405,1554299390935,0.2000000000000001,-0.10000000000008266,-0.3999989999999792,340.23477932781213,-323.5741798793276,88.03182123842049
75406,1554299391031,0.2000000000000001,-8.268920415055447e-14,-0.3999989999999999,340.2379057655573,-323.55113840566185,87.54299252895814
75407,1554299391135,0,-0.10000000000004132,-0.19999999999997928,340.2445388943735,-323.57797637598213,87.0300887588614
75408,1554299391231,0.2000000000000001,-0.09999999999999998,2.067235271852042e-14,340.25378805675,-323.56773669341226,86.64647431347593
75409,1554299391335,0.099999,-0.19999899999995863,0.19999900000004137,340.21715741892416,-323.5617890143818,86.01989502787144
75410,1554299391431,0.2,-0.0999999999998759,0.5999990000000206,340.23609394961,-323.5679189177704,85.56344819482258
75411,1554299391535,0.09999900000000005,-1.0336176359260209e-13,-0.4999999999999999,340.2422413882771,-323.5913586694402,85.1015935878538
75412,1554299391631,0.2,-0.10000000000004138,-0.19999999999997933,340.26404607542537,-323.6336942798428,84.63275391518599
75413,1554299391736,-0.09999900000000005,-0.3999999999991313,4.199999000000082,340.3608635112419,-323.7376223123293,84.35640129397767
75286,1554299380429,0,0,0,340.2286618931421,-323.53496274851824,94.01903917196786
75287,1554299380460,0.5000000000000002,-0.19999900000010337,-0.4999999999999585,340.2212909094154,-323.4973566606433,94.06247785301838
75288,1554299380556,0.199999,0.10000000000002068,0.09999999999997931,340.1974135227388,-323.48655371266284,93.7842182882852
75289,1554299380661,0.3,-0.10000000000004138,-0.19999999999997933,340.2272751200256,-323.518615311682,93.32847003433686
75290,1554299380756,0.3,-6.204664520842103e-14,-0.299999,340.2343354383718,-323.52455995926863,92.84208816202448
75291,1554299380860,0.1999990000000001,2.068230027345297e-14,0.1,340.20902527182545,-323.51340006384896,92.29648820979804
75292,1554299380956,0.3,-0.1,2.0682305694463832e-14,340.2373151590786,-323.5207965686424,91.84217076554108
75293,1554299381060,0.399999,-4.136469812510146e-14,-0.20000000000000007,340.26057209077607,-323.5346773843177,91.3781494654021
75294,1554299381156,0.3,-4.13646222309494e-14,-0.2,340.2187829046185,-323.54491322001826,90.89142700783098
75295,1554299381260,0.3000000000000001,-6.201685143203408e-14,-0.299999,340.2466603796309,-323.51784698617564,90.34329565867266
75296,1554299381356,0.1999990000000001,-6.201685143203408e-14,-0.299999,340.24499231809966,-323.5310100800861,89.86384701579212
75297,1554299381460,0.3,-0.10000000000002068,-0.09999999999997931,340.2393523838702,-323.57927774431187,89.42459283797669
75298,1554299381556,0.199999,-0.10000000000008272,-0.3999989999999793,340.2449294991153,-323.5455200591316,88.89141446651544
75299,1554299381661,0.199999,-6.204664520842104e-14,-0.299999,340.2475364438605,-323.5505881282456,88.36606248257864
75300,1554299381756,0.39999900000000016,-0.10000000000002066,-0.0999999999999793,340.255985147174,-323.5505000001403,87.92207130888255
75301,1554299381860,0.3,-2.068228401042038e-14,-0.1,340.26434634368604,-323.5716426054996,87.40154735500829
75302,1554299381956,0.199999,-0.10000000000008272,-0.3999989999999793,340.2757957396319,-323.5775092350022,86.96380989494232
